id,ticker,title,category,content,release_date,provider,url,article_id
221597,UBER,The Best Of CES 2020  Revised ,opinion,With 4 500 companies bringing their innovations to CES from Jan 7 through 10  it gets really difficult to pick favorites  Especially because practically everything in technology seems to be a  consumer  item these days Gone are the days when a TCL 10 5G smartphone promising 5G at dramatically lower cost  or a Samsung  KS 005930  Galaxy Note 10 Lite with its big screen  S Pen  cameras and other features at a lower price point  would be particularly exciting  Today these announcements are viewed as what they are  part of the typical mark down in prices of all things tech  In 2020  they re accompanied by a kind of phone as a service offering called Teracube  for  39  its manufacturer will replace broken phones with near new refurbished versions during the 4 year warranty period  Mobile computing is also advancing with the first folding tablet  Lenovo Thinkpad X1 Fold   the first E Ink touchscreen  Lenovo ThinkBook Plus  and chromeboooks like Samsung Galaxy and Lenovo s IdeaPad Duet  There s also Intel s 12 inch foldable concept device called the Horseshoe Bend that really knows how to bend backward running on its just announced Tiger Lake mobile processors The IoT group is as large as it is impressive  Some of the more interesting announcements here are the Juno chiller that can chill a drink in a matter of minutes  in case you haven t refrigerated it and are also out of ice cubes   a  21 9 inch Lenovo Smart Frame designed for hanging on the wall  an in home water treatment plant that can recycle 85  of household water called Hydraloop  a garbage disposal option that can separate compostable material called Sepura manufactured by Anvy Technologies  a device called GENNY  by Watergen that converts moisture in the air to drinking water Some of the IoT announcements are of a more personal kind  They include not just new versions of smartwatches like the Withings ScanWatch and the Suunto 7 Wear OS based smartwatch  but also an all new head band called Urgonight that s designed to help you sleep better  smart toothbrushes  Y brush and Colgate s Plaqless Pro   a smart bath mat that measures your weight  checks the way your feet stand on it and suggests better postures and exercises  an LED desk lamp called Lexilight to facilitate reading by dyslexia patients  a condition where you have two dominant eyes   several smart hearing aids that also offer noise cancellation and enable music streaming  hands free calling  determining the sounds you want to hear and the times you want to hear  etc   and the ExoBeam walking aid for Parkinsons patients  Fitness products like the Amazfit HomeStudio  a smart treadmill  and Echelon Row were other interesting products in this group Robotics also made headway in 2020  with Reachy from Pollen Robotics and Samsung s piBo  Samsung also showcased a cute Ballie  a yellow ball  that moves around the house managing smart home gadgets  While not strictly a part of this group  Samsung also showed a version of its Neon artificial human being that it s still working on  These photo realistic digital avatars displaying human like appearance  intelligence and emotions can be super useful or downright creepy  but they won t be market ready for a while  Drones have become a more or less common category at CES  This year will see shipment of PowerVision s PowerEgg X  an  899 camera drone for shooting aerial images  The quadcopter design  waterproof option and ability to transform into a handheld for 4K imaging and facial recognition capability makes it the perfect choice for outdoor trips  Zero Zero Robotics  V Coptr Falcon bi copter may not make it to the market this year  But when it does  it will manage a flight time of 50 minutes  a 7 km transmission range  stable 4K video footage  extra eyes for obstacle avoidance and auto follow features for easy cinematic shots And while we re on the subject of cameras  the 360 degree version that caters to the AR VR world saw an impressive entry from veteran Insta360  The company s One R 360 degree is a truly modular design with the extra battery  dual lens 360 lens  4K wide angle lens and more all coming in modules Samsung is the front runner in TVs with its 47 inch 4K QLED Sero TV and Q950TS 8K bezel less design that outdoes 8K offerings from Sony and LG  But TV is going digital in a big way and lots of people are catching their video on streaming devices  That s the crowded market TiVO s Stream 4K is debuting In gaming  there s an attempt at improving accessibility and immersion  Razer s Kishi controller is designed to slip into your iPhone or select Android smartphone s USB C or lightning port  thus attaching its two thumbsticks  directional pad  ABXY buttons and four shoulder buttons to your phone and turning it into a Switch style handheld  Arcadeo s Gaming chair vibrates to the sound of the game you re playing and there are 10 different kinds of reactions promising a more immersive experience And staying on the topic of gaming  there s Advanced Micro Devices    NASDAQ AMD   Radeon RX 5600 XT GPU chips for 1080p gamers to play the latest games at full HD resolution and high frame rates  90 120  but at a lower cost and power consumption than last year s 5700  It will launch on Jan 21  Intel   NASDAQ INTC   too is working on the graphics front  claiming that its new Xe graphics architecture offers discrete level integrated graphics  The first Xe based discrete GPU  code named DG1was previewed at CES  Its10nm Core mobile processors  code named Tiger Lake will deliver  double digit performance gains    massive  artificial intelligence performance improvements  better graphics performance  and 4x the throughput of USB3  Intel also showed off its 3rd Generation Xeon Scalable processor that promises significant AI training acceleration and overall performance improvement of 60  NVIDIA   NASDAQ NVDA   had some exciting gaming announcements like its ray tracing technology  new 360Hz esports displays  etc but its more important contributions were in autonomous vehicle driving  AV   This was a huge category within CES 2020 as the market gears up to take on the challenge  Some of the displays were too futuristic  but others look achievable  NVIDIA s offering is technology behind the phenomenon  The DRIVE AGX Orin platform based around the Orin system on a chip  SoC  is 7X faster than the previous generation Xavier  It s the first of a scalable platform for AVs that will formally launch in 2022  DRIVE facilitates data collection  model training  simulations and learning in the real world and the company is opening up the platform to all AV players so learnings experiences can be shared  This pooled information should make the system highly robust and get AVs to market sooner Qualcomm   NASDAQ QCOM   announced a new AV platform called Snapdragon Ride including SoCs  accelerators  software including open stacks  SDKs and other tools that can also be scaled from L1 to L5 levels  The thermally efficient  software focused platform with its centralized architecture is designed to help AV partners bring their cars to market sooner  no matter where they are in their development cycle  The software stack offers modules like Perception  Localization  Sensor Fusion and Behavior Planning  The new Car to Cloud service that can push out over the air updates and collect data should further spur AV builds Some of the futuristic vehicles include Honda s unnamed concept car  Centoventi concept car that seems to be sort of modular  Sony s Vision S  focused on large screens and entertainment   Toyota s LQ Level 4 concept car and Audi s unnamed AV concept with an actual desk option where the steering wheel should have been  Uber   NYSE UBER   Hyundai s flying taxi concept was novel but probably impractical  we ll have to see how it goes  Smart scooters were also an attraction  We are reissuing this article to correct a mistake  The original article  issued on January 10  2020  should no longer be relied upon  ,1/16/2020,Zacks Investment Research,https://www.investing.com/analysis/the-best-of-ces-2020-revised-200499164,200499164
221598,UBER,Near Term Bumps In Transport Services Industry Outlook,opinion,The companies housed in Zacks industry offer logistics  leasing and maintenance services to transporters Some of the industry participants focus on the business of global logistics management  including international freight forwarding and consolidation  for both air and ocean freight  The third party logistics  3PL  companies offer innovative supply chain solutions  They also focus on services like product sourcing  warehousing and freight shipping Apart from renting out vehicles  car rental companies in the space are engaged in the sale of value added products and services  Some of these companies also offer domestic and international express delivery services Let s take a look at the industry s three major themes Sluggish freight shipments are unwelcome transport service providers  In fact  according to the latest Cass Freight Shipments Index report  North American freight shipments declined for 13 consecutive months starting from December 2018  Weak pricing and soft freight volumes have been denting the top lines of industry participants  Even though the situation might improve in 2020  particularly due to tariff relief following the signing of the U S  China Phase 1 trade deal  significant growth in terms of freight volumes is not expected at least in the near term  Increased costs and escalated debts are impeding growth prospects of most of these transport service providers  As evidence  operating expenses increased 4 2  in the first nine months of 2019 at Expeditors International of Washington  EXPD   Operating expenses are likely to have been high in the December quarter as well mainly due to higher labor costs  Moreover  car rental companies like Hertz Global Holdings  HTZ  are suffering from pricing pressure due to low used car prices  Moreover  the presence of players like Uber  NYSE UBER  and Lyft  NASDAQ LYFT  is a major threat to the need for car rental services  The impressive balance sheets of most major companies in the space have enabled them to engage in shareholder friendly activities  For instance  in December 2019  the Minnesota based freight broker C H  Robinson Worldwide  CHRW  announced an increase in its quarterly dividend by 2  to 51 cents a share   2 04 annually  from 50 cents   2 annually   Some transport service providers are also active on the buyback front  Moreover  low tax rates are supporting bottom line growth at most of these companies Zacks Industry Rank Indicates Gloomy ProspectsThe Zacks Transportation Services industry is a 24 stock group within the broader Zacks sector  The industry currently carries a Zacks Industry Rank  188  which places it at the bottom 26  of more than 250 Zacks industries The group s   which is basically the average of the Zacks Rank of all the member stocks  indicates bleak near term prospects Our research shows that the top 50  of the Zacks ranked industries outperforms the bottom 50  by a factor of more than 2 to 1 The industry s positioning in the bottom 50  of the Zacks ranked industries is a result of negative earnings outlook for the constituent companies in aggregate  Looking at the aggregate earnings estimate revisions  it appears that analysts are gradually losing confidence in this group s earnings growth potential  Since January 2019  the industry s earnings estimate for the current year has gone down 45  Despite the lackluster near term prospects of the industry  we will present a few stocks that one can buy given their growth prospects  But it s worth taking a look at the industry s shareholder returns and current valuation first Industry Lags Sector and S P 500The Zacks Transportation Services industry has underperformed both the broader Transportation Sector and the Zacks S P 500 composite over the past year The industry has gained 11 6  in a year s time compared with the S P 500 s appreciation of 23 9   Meanwhile  the broader sector has appreciated 11 8  One Year Price Performance Industry s Current ValuationOn the basis of trailing 12 month enterprise value to EBITDA  EV EBITDA   which is a commonly used multiple for valuing Transportation services stocks  the industry is currently trading at 13 06X compared with the S P 500 s 12 12X  It is also higher than the sector s trailing 12 month EV EBITDA of 7 90X Over the past five years  the industry has traded as high as 21 45X  as low as 9 69X and at the median of 12 78X Trailing 12 Month Enterprise Value to EBITDA  EV EBITDA  Ratio  Bottom LineEven though the recently signed Phase 1 trade deal between the world s two largest economic superpowers bodes well  significant growth in terms of freight volumes is not expected in the near term  Also  headwinds like increased costs and high debt levels are likely to impede growth for participants in the Zacks Transportation Services industry However  shareholder friendly activities of most industry participants should add to their financial strength  In fact  we have zeroed in on three stocks  carrying either a Zacks Rank  1  Strong Buy  or 2  Buy   which are well positioned to grow despite challenges  You can see  Grupo Aeroportuario del Centro Norte  S  A  B  de C  V   OMAB  is based in Mexico  The company operates and manages multiple international airports in the north and central regions of Mexico  The Zacks Consensus Estimate for 2020 EPS has been revised 4 5  upward over the past 60 days  The stock sports a Zacks Rank  1 Price and Consensus  OMABGrupo Aeroportuario del Pacifico  S A B  de C V   PAC  is headquartered in Guadalajara  Mexico  The company is currently responsible for operating 12 airports throughout Mexico s Pacific region  The Zacks Consensus Estimate for 2020 EPS has been revised 9 4  upward over the past 60 days  The stock sports a Zacks Rank  1 Price and Consensus  PACGrupo Aeroportuario del Sureste  S  A  B  de C  V   ASR  is based in Mexico City  Mexico  The company is a leading international airport operator  It operates in Mexico  the United States and Colombia  The Zacks Consensus Estimate for 2020 EPS has been revised 2 8  upward over the past 60 days  The stock carries a Zacks Rank  2 Price and Consensus  ASR    7 Best Stocks for the Next 30 Days   Just released  Experts distill 7 elite stocks from the current list of 220 Zacks Rank  1 Strong Buys  They deem these tickers  Most Likely for Early Price Pops     Since 1988  the full list has beaten the market more than 2X over with an average gain of  24 6  per year  So be sure to give these hand picked 7 your immediate attention ,1/16/2020,Zacks Investment Research,https://www.investing.com/analysis/nearterm-bumps-in-transport-services-industry-outlook-200499672,200499672
221599,UBER,10 Trends That Will Shape The U S  And Gold Market In 2020,opinion,"What will 2020 be like  Well  as a leap year  it will be longer than 2019  but the rest is a mystery  However  let s point out a few important trends that will shape the U S  economy and the gold market this year 

Inflation should remain subdued 
The same applies to GDP growth  although global growth could bottom out 
The Fed will be in a wait and see mode  but with a dovish bias 
The ECB and the BoJ will remain accommodative 
U S  dollar should stay strong 
The U S  fiscal policy will remain easy 
Trade wars will be softer with a phase one trade deal signed 
The uncertainty regarding Brexit should also diminish  as Conservatives won a majority in December parliamentary election 
Thus  investors could increase their appetite for risky assets 
Bond yields have room to move higher in 2020 

We will analyze them as we believe that investors need a clear guide to navigate through choppy waters of our turbulent economy  Without a broader fundamental perspective  it s easy to drown in the sea of conflicting and exaggerated headlines 
First  inflation should remain subdued  as low inflation is not transitory but more of a permanent phenomenon due to global competition  technological progress  and disruptors such as Amazon  NASDAQ AMZN  and Uber  NYSE UBER  
Second  the U S  GDP growth is expected to slow down  falling from 2 4 percent in 2019 to 2 1 percent in 2020  according to the IMF  or even below 2 percent  according to other forecasters  However  with eased trade disputes and global growth possibly bottoming out  the U S  economic growth could surprise on the upside 
Third  given subdued inflation  the Fed is unlikely to hike the federal funds rate in 2020  The latest dot plot suggests a pause this year  which would imply a more hawkish stance than in 2019 when we witnessed three interest rate cuts  However  the possible economic slowdown or even more serious economic developments  could prompt the U S  central bank to take some dovish actions 
Fourth  both the European Central Bank and Bank of Japan will remain accommodative  So  even if the Fed pauses this year  it will be more hawkish than other major central banks  which should support the US dollar at the expense of gold  The growth  while anemic  will also be higher in the U S  than in other G7 countries 
Fifth  as far the U S  economy outperforms its major peers  even if it marks the slowdown  the greenback should remain strong  exerting some downward pressure on the yellow metal 
Sixth  the U S  fiscal policy will stay accommodative  The fiscal deficit is forecasted to increase from  1 092 to  1 101 billion  However  relative to GDP  the fiscal deficit is expected to decrease from 5 2 to 4 8 percent  according to the presidential projections  Abstracting from details  the fiscal stance will remain similar to last year s 
Seventh  as the U S  and China have reached a preliminary agreement in their long running trade dispute  the worries about the full blown trade war should ease  and confidence could return to the markets 
Eight  the Conservative party secured a large majority in the December UK Parliamentary elections  It means that Brexit will likely occur by the end of January  No matter how one views Brexit  the great uncertainty is now removed and businesses can implement their investment plans once again 
Ninth  as two big geopolitical headwinds receded somewhat  investors  risk appetite could increase  so they will probably allocate more funds into equities  at the expense of gold and other safe haven assets 
Tenth  indeed  if investors increase their appetite for risky assets  they will shift their funds from the Treasuries into the stock market  Lower demand due to eased recession fears and higher supply due to higher fiscal deficit could drive down the bond prices  increasing their yields  Higher interest rates would be negative for gold prices  As the chart below shows  the price of gold peaked in 2019 when the 10 year Treasury yield bottomed out  So  if the yields increase further  gold should continue its downward trend 







Chart 1  Gold prices  yellow line  left axis  London P M  Fix  in    and nominal yields on 10 year US Treasury  red line  right axis  in    from January to December 2019  
The above trends are  unfortunately  not very supportive for gold prices  The fiscal policy will be similarly easy  while the monetary policy will be more hawkish than in 2019  supporting the U S  dollar  The geopolitical headwinds have softened  which should support the risky assets and bond yields  So  we could see strong dollar  higher real interest rates and lower risk aversion   a very bad combination for the price of gold  Hence  from a fundamental point of view  2020 may be a worse year for gold than 2019  Unless  of course  something really bad happens  such as for example  the next economic crisis arrives ",1/17/2020,Arkadiusz Sieron,https://www.investing.com/analysis/10-trends-that-will-shape-the-us-and-gold-market-in-2020-200499705,200499705
221600,UBER,Trump In Davos  Global Economic Outlook  Netflix Earnings   A Strong Buy Tech Stock   Free Lunch,opinion,"On today s episode of Free Lunch here at Zacks  Associate Stock Strategist Ben Rains dives into the latest global economic news  which includes a deadly virus that began in central China  We also discuss President Trump s speech in Davos  before we look at some company news  and what to expect from Netflix   NASDAQ NFLX   Q4 earnings  And we close with why GoDaddy   NYSE GDDY   is a Zacks Rank  1  Strong Buy  stock right now 
Stocks slipped Tuesday morning as fears about a potentially deadly virus  which started in central China  began to spread  The news caused Delta   NYSE DAL    American   NASDAQ AAL    and United   NASDAQ UAL   stock all to fall on travel related fears  Meanwhile  Wynn Resorts   NASDAQ WYNN   and MGM   NYSE MGM   stocks slipped on Macau worries 
Moving on  Trump helped kick off the World Economic Forum in Davos  Switzerland Tuesday  Trump spoke highly of the U S  economy  the phase one U S  China deal  and more 
The International Monetary Fund also released its quarterly economic outlook Monday that predicted solid global growth in 2020 
On the company side  Uber   NYSE UBER   stock climbed nearly 6  in morning trading  Looking ahead  IBM   NYSE IBM    United  and Capital One   NYSE COF   are all set to report their quarterly earnings results after the closing bell Tuesday 
Despite the other big names  Netflix might take the spotlight as Wall Street and investors look to see what s next for the streaming TV powerhouse as it faces competition from Disney   NYSE DIS    Apple  NASDAQ AAPL    Amazon   NASDAQ AMZN    and others 
The episode then closes with why GoDaddy is a Zacks Rank  1  Strong Buy  stock  within a strong Internet   Delivery Services industry 
Looking for Stocks with Skyrocketing Upside Zacks has just released a Special Report on the booming investment opportunities of legal marijuana Ignited by new referendums and legislation  this industry is expected to blast from an already robust  6 7 billion to  20 2 billion in 2021  Early investors stand to make a killing  but you have to be ready to act and know just where to look ",1/22/2020,Zacks Investment Research,https://www.investing.com/analysis/trump-in-davos-global-economic-outlook-netflix-earnings--a-strong-buy-tech-stock--free-lunch-200500359,200500359
221601,UBER,Uber Hitches a Rise Higher as Eats Sale in India Stokes Profit Hopes,news,"By Yasin Ebrahim 
Investing com   Uber  NYSE UBER  surged on Tuesday as traders cheered signs that the ride hailing is ramping up efforts to cut losses following the sale of its Eats business in India to competitor Zomato 
Under the terms of the deal  Uber took a 9 99  stake in competitor Zomato and its Eats users would become part of the Indian company 
Uber  NYSE UBER  jumped 6  
Uber will continue to offer its ride hailing service in India as it seeks to make up ground on local competitor Ola  The sale comes as the company looks to pave a path toward profitability by offloading loss making businesses 
In its third quarter report  the ride hailing company reported a net loss of  1 16 billion  topping its  986 million loss from the prior year 
CEO Dara Khosrowshah said that the company is targeting adjusted EBITDA  earnings before interest  taxes  depreciation and amortization  profitability in 2021 
As part of the initiatives to drive growth  Khosrowshah indicated the focus for Uber would shift from discounting to investing in technology that would bring down costs 
When entering new markets  ride hailing businesses like Uber have often used bonuses and discounts to recruit drivers and passengers 
Uber s efforts to turn a profit appear to have drawn a mixed response on Wall Street  Just last week  Goldman Sachs  NYSE GS  was reported to have sold its entire stake iUber in the fourth quarter  CNBC reported  citing a person with direct knowledge of the move 
But   Morgan Stanley    NYSE MS  analyst Brian Nowak on Tuesday dubbed Uber his top internet stock pick for 2020 on Tuesday  citing signs of improved profit improvement in both its ride hailing and Uber  NYSE UBER  Eats businesses  
 The two player U S  rideshare market continues to be more profit focused and we expect the decline in available private funding for cash burning competitors  post WeWork  to make the non U S  markets more rational   Nowark said ",1/22/2020,Investing.com,https://www.investing.com/news/stock-market-news/uber-hitches-a-rise-higher-as-eats-sale-in-india-stokes-profit-hopes-2064232,2064232
221602,UBER,Uber is Morgan Stanley s top internet stock pick  stock rises,news,"Morgan Stanley analyst Brian Nowak named Uber Technologies Inc  

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    UBER   7 03 

                            
                                  
      
      
      
      
      
      
      
                                         his top internet stock pick for 2020 on Tuesday  writing that the company is showing profit improvements in both its ride hailing and Uber Eats businesses  The stock is up more than 4  Tuesday   The two player U S  rideshare market continues to be more profit focused and we expect the decline in available private funding for cash burning competitors  post WeWork  to make the non U S  markets more rational   he wrote  On the food delivery side  Nowak expects market consolidation in the U S  and a more rational approach to the company s footprint overseas  Uber announced Tuesday that it had divested its India food delivery business  Uber s shares have gained 20  over the past month  as the S P 500 

                            
                            
                                  
      
      
      
      
      
      
      
                                  
                                    SPX   0 27 

                            
                                  
      
      
      
      
      
      
      
                                         has risen 3 1   




  div gpt ad 1569967089584 0   div   iframe   width  100   important   min width  300px  max width  800px   ",1/22/2020,MarketWatch,https://invst.ly/pkw5n,2063962
221603,UBER,Uber tests feature allowing some California drivers to set fares,news," Reuters     Uber Technologies Inc   N UBER  on Tuesday said it is testing a feature that allows some drivers in California to set their own fares  hoping the change will help it show that its drivers are independent contractors rather than employees under state law  Uber drivers ferrying passengers from airports in Santa Barbara  Palm Springs and Sacramento can now charge up to five times the fare set by the company  Uber said   The company in a statement said it has made these and several other product changes to preserve flexible work for its drivers since California s new law designed to improve working conditions in the gig economy went into effect this year   We re now doing an initial test of additional changes which would give drivers more control over the rates they charge riders   Uber said  Drivers at the three airports will be able to set a fare multiple of up to five times Uber s base rates  Starting next week  drivers will also be able to charge less than Uber s rates if the company surges prices at times of high demand  The initial tests are limited to the three airports and do not represent a final version of the feature  the company said  adding that drivers  control over their earnings will evolve in the coming weeks and months   This is the latest in a series of changes the ride hailing company has made in response to the new law  Earlier this month Uber informed its California customers it would switch to providing estimates as opposed to fixed prices for its rides  
The Wall Street Journal first reported on the test of the new feature ",1/22/2020,Reuters,https://www.investing.com/news/technology-news/uber-tests-feature-allowing-some-california-drivers-to-set-fares-wsj-2063637,2063637
221604,UBER,Stock Market News  Tesla Strikes Back  Uber Makes Moves,news,"The stock market finally gave up some ground on Tuesday morning  taking a pause from what s been an impressive performance in January to start the year  Earnings season continued to produce some new readings on the state of the U S  economy  and investors kept an eye on presentations from the World Economic Forum in Switzerland for hints of what the future might bring  As of 11 a m  EST  the Dow Jones Industrial Average  DJINDICES  DJI  had dropped 94 points to 29 254  the S P 500  SNPINDEX  GSPC  had lost 9 points to 3 321  and the Nasdaq Composite  NASDAQINDEX  IXIC  had fallen 16 points to 9 373 
Tesla  NASDAQ TSLA  has seen huge gains in recent months  and that has perhaps emboldened the car company to stand up to federal regulators in denying allegations regarding its vehicles  Meanwhile  Uber  NYSE UBER  has also seen a sizable recovery since November following poor performance after the ridesharing specialist s IPO  and some see strategic moves that it s making as potentially building more positive momentum 
Tesla to regulators   Completely false 
Shares of Tesla rose 6  after the electric vehicle specialist took an aggressive approach in responding to allegations that its cars are unsafe  In addition to challenging the validity of claims made in a regulatory petition  Tesla asserted that the person making the claim was a short seller of the company s stock 

The National Highway Traffic Safety Administration  NHTSA  received a petition last September requesting that the regulator recall Tesla vehicles made in 2013 or later  The petition alleged that the electric cars have higher rates of unintended acceleration than other vehicles  Last Friday  the NHTSA said it would formally review the petition 
A Tesla blog post responded by noting that the car company had already discussed with the agency most of the past incidents that the petition cited  In all those cases  Tesla said  the vehicle functioned properly  Moreover  the manufacturer noted that proprietary Tesla technology offers advantages over other vehicles with respect to accelerator function 
Investors have seen similar allegations before  and the way that Tesla handled this latest assertion without undue drama seems to reflect changes that the company has made internally  With some stock analysts seeing considerably more upside for Tesla  shareholders have a lot to be excited about 
Uber makes a sale
Meanwhile  shares of Uber rose 5   The company made a strategic move with some of its operations in India  and it s also testing a feature to give some of its drivers more autonomy to set prices 
On the strategic side  Uber announced that it would sell off its Uber Eats business in India to industry peer Zomato  Rather than continuing to compete in the hotly contested market in that country  Uber will take a nearly 10  stake in Zomato  It will also support Zomato by including some operational assets as part of the deal 
Elsewhere  Uber is offering a test that allows some of its drivers in California to charge fares that they set themselves  rather than requiring them to charge whatever fare Uber determines is appropriate  The move will affect airport trips in Palm Springs  Sacramento  and Santa Barbara  giving the flexibility to charge up to five times the normal Uber provided rate  The test is intended to demonstrate to California regulators that Uber is respecting the independent contractor status of its drivers rather than imposing employee like restrictions on them 
By culling weak performing businesses and answering regulatory challenges  Uber is looking to get back some momentum  Its stock has already seen the positive effects  but there needs to be more progress in order to satisfy IPO investors who still have losses on their positions ",1/22/2020,The Motley Fool,https://invst.ly/pkxb-,2064067
221605,UBER,Stocks making the biggest moves midday  Morgan Stanley  Beyond Meat  Uber  Tesla and more,news,Check out the companies making headlines in midday trading Morgan Stanley   Shares of the nation s fourth largest bank sunk 2 8  following a downgrade from Citigroup to neutral from buy  The firm said the stock is fairly valued and there isn t enough upside to justify a buy rating given Morgan Stanley s recent outperformance  spurred by earnings Beyond Meat   Alternative meat company Beyond Meat s stock jumped 18 4  after Starbucks announced plans to add more plant based items to its menu  Shares of Beyond Meat also soared after McDonald s announced it will test plant based burgers in Canada Tesla   Shares of the electric automaker gained 7 2  after New Street Research raised its target on the stock to  800 and reiterated its buy rating  The firm said that demand for the vehicles is strong  and that management is executing  Tesla shares have more than doubled over the last three months Uber   Shares of the ride hailing app jumped 7  after the company said it sold its Eats business in India to competitor Zomato  an Indian restaurant aggregator and food delivery start up  The sale gives Uber a 9 99  stake in the business  Uber was also named Morgan Stanley s top technology stock pick for 2020 on Tuesday  The firm said Uber s stock can rally 60  this year Halliburton   Halliburton shares rose more then 1  but closed down 0 8  after the oilfield services company posted better than expected quarterly results  The company reported a profit of 32 cents per share on revenue of  5 191 billion  Analysts polled by Refinitiv expected earnings of 29 cents per share on sales of  5 103 billion  CEO Jeff Miller cited growth in Halliburton s international business as a strong point in the quarter Wynn Resorts  Las Vegas Sands   Shares of Wynn Resorts and Las Vegas Sands fell 6 1  and 5 4   respectively  amid fears that the coronavirus outbreak in China would weaken international travel  Las Vegas Sands was also downgraded to equal weight from overweight at Morgan Stanley  which said the market might be too bullish on gambling companies in Macau and that Wynn has a more attractive valuation Costco   Shares of Costco jumped 2 8  after Oppenheimer upgraded the retailer to outperform from perform and named Costco a top pick  The firm said Costco s recent underperformance is a good entry point into the stock  Oppenheimer also raised its price target on Costco to  335 per share from  300 per share Comerica   Shares of financial services company Comerica fell 3 5  after it said its net interest income will fall by  10 million to  15 million in the first quarter of 2020  hurt by low interest rates  Despite the disappointing forecast  Comerica beat on the top and bottom lines for its fourth quarter earnings PetMed Express   Shares of PetMed Express dropped 6  after the company missed revenue expectations for its fiscal third quarter as sales declined slightly  The company reported 34 cents of adjusted earnings per share and  59 9 million of revenue  Analysts expected 30 cents in earnings per share and  61 3 million in revenue  according to Refinitiv  CEO Menderes Akdag said in a release that the company will focus on improving its marketing in the coming year Logitech   Logitech International surged 2 6  on better than expected quarterly results  The Swiss electronics manufacturer reported earnings of 84 cents per share on revenue of  902 7 million  while analysts polled by Refinitiv expected earnings of 79 per share on revenue of  897 2 million   with reporting from CNBC s Fred Imbert  Pippa Stevens  Jesse Pound and Sunny Kim ,1/22/2020,CNBC,https://invst.ly/pkxjo,2064082
221606,UBER,Goldman CEO says process on canceled WeWork IPO  worked ,news,"By Greg Roumeliotis
DAVOS  Switzerland  Reuters    Goldman Sachs  NYSE GS  Chief Executive David Solomon called WeWork s abandoned initial public offering  IPO  a great example of the listing process working on Tuesday  even if was  not as pretty as everybody would like it to be  
Goldman was one of investment banks that would have led the IPO last year  after convincing the office space sharing start up it could improve on the  47 billion valuation in a private fundraising round it secured in January 2019 
The IPO was canceled after investors raised questions about WeWork s valuation and corporate governance arrangements that gave its co founder Adam Neumann too much control 
WeWork ended up facing a cash crunch  and was rescued by shareholder SoftBank Group Corp in October in a  9 5 billion deal that gave the Japanese group majority control 
 The banks were not valuing  WeWork   Banks give you a model  You say to the company  well  if you can prove to us that the model actually does what it does  then it s possible that the company is worth this in the public markets   Solomon said 
WeWork was considering a valuation of as low as  10 billion and  12 billion at the time it was preparing for an IPO in September  Reuters reported at the time 
Solomon told a conference panel at the annual meeting of the World Economic Forum  WEF  in Davos  Switzerland that the process worked because due diligence and feedback by potential IPO investors  ground it in reality  
While 2019 had promised to be a bumper year for IPOs  investor confidence fizzled out  Shares of some high profile start ups such as Uber Technologies  NYSE UBER  Inc and  Lyft  Inc  NASDAQ LYFT  languished in the months following their listings  A few companies  such as WeWork  canceled their stock market debuts  because of investor pushback against their valuations 
 If you bought a package of all the IPOs that came to market in 2019 I think you returned 34  and outperformed the broader market a little bit  But there were companies that did not perform well and did not meet the expectations that were set   Solomon said 
Cheap money  driven by low interest rates  is pushing investors to take risks  and this has led them to overvalue some companies  growth projections and not focus on their underlying earnings  Solomon said 
Solomon added that the fact that Saudi Aramco s  29 4 billion IPO attracted primarily domestic  rather than international  investors last month was because the valuation pitched to them on the local exchange was not attractive enough ",1/22/2020,Reuters,https://www.investing.com/news/stock-market-news/goldman-ceo-says-process-on-canceled-wework-ipo-worked-2064137,2064137
221607,UBER,Uber keeps chasing profitability by ditching businesses in countries it doesn t dominate,news,Uber announced Monday it sold its food delivery business in India to competitor Zomato Uber executives have said they would look to exit markets where they couldn t be the No  1 or No  2 player The company has been seeking to carve out a path to profitability under the pressure of investors ,1/22/2020,CNBC,https://invst.ly/pkupa,2063876
